Toy Story,1995,8.3
Silver Linings Playbook,2012,7.7
The Lost Boys,1987,7.3
Despicable Me 2,2013,7.3
Ferris Bueller's Day Off,1986,7.8
Jumanji: Welcome to the Jungle,2017,6.9
Office Space,1999,7.7
The Nice Guys,2016,7.4
Grease,1978,7.2
Aladdin,2019,6.9
Little Miss Sunshine,2006,7.8
Ghostbusters II,1989,6.6
War Dogs,2016,7.1
Booksmart,2019,7.2
The 40 Year Old Virgin,2005,7.1
Ready or Not,2019,6.9
Ratatouille,2007,8.0
Old School,2003,7.1
The Intouchables,2011,8.5
Ant-Man and the Wasp,2018,7.0
Dead Poets Society,1989,8.1
Friday,1995,7.3
My Girl,1991,6.9
Ant-Man,2015,7.3
Scott Pilgrim vs. the World,2010,7.5
The Sandlot,1993,7.8
Pretty Woman,1990,7.1
My Cousin Vinny,1992,7.6
Palm Springs,2020,7.4
Moonrise Kingdom,2012,7.8
Beetle Juice,1988,7.5
Forgetting Sarah Marshall,2008,7.1
The Rocky Horror Picture Show,1975,7.4
Dodgeball: A True Underdog Story,2004,6.7
We're the Millers,2013,7.0
Hotel Transylvania,2012,7.1
A League of Their Own,1992,7.3
Le fabuleux destin d'Amélie Poulain,2001,8.3
Secretary,2002,7.0
The Hitman's Bodyguard,2017,6.9
Lady Bird,2017,7.4
Inside Out,2015,8.1
The Lobster,2015,7.2
Idiocracy,2006,6.6
Kick-Ass,2010,7.6
Mister Roberts,1955,7.7
Up,2009,8.2
Home Alone,1990,7.6
Matilda,1996,6.9
Step Brothers,2008,6.9
The Ballad of Buster Scruggs,2018,7.3
The King of Staten Island,2020,7.1
Jumanji,1995,7.0
Tangled,2010,7.7
Birdman or (The Unexpected Virtue of Ignorance),2014,7.7
Horrible Bosses,2011,6.8
Enchanted,2007,7.0
Eddie the Eagle,2015,7.4
Bridesmaids,2011,6.8
Vice,2018,7.2
Sixteen Candles,1984,7.0
Hercules,1997,7.3
The Favourite,2018,7.5
The Man from U.N.C.L.E.,2015,7.3
Shrek,2001,7.9
Blazing Saddles,1974,7.7
(500) Days of Summer,2009,7.6
The Devil Wears Prada,2006,6.9
Men in Black 3,2012,6.8
Wayne's World,1992,7.0
Love & Other Drugs,2010,6.7
Fast Times at Ridgemont High,1982,7.2
The Duke,2020,6.7
Easy A,2010,7.0
The Royal Tenenbaums,2001,7.6
Lost in Translation,2003,7.7
"Lock, Stock and Two Smoking Barrels",1998,8.2
Notting Hill,1999,7.1
Robin Hood: Men in Tights,1993,6.7
Toy Story 4,2019,7.7
Love and Monsters,2020,7.0
EuroTrip,2004,6.6
Finding Nemo,2003,8.1
Frozen II,2019,6.8
BlacKkKlansman,2018,7.5
School of Rock,2003,7.1
Pump Up the Volume,1990,7.2
Hot Fuzz,2007,7.8
The Parent Trap,1998,6.6
Talladega Nights: The Ballad of Ricky Bobby,2006,6.6
Juno,2007,7.4
Fantastic Mr. Fox,2009,7.9
Shaun of the Dead,2004,7.9
What We Do in the Shadows,2014,7.7
This Is the End,2013,6.6
The Wedding Singer,1998,6.9
Meet the Parents,2000,7.0
Game Night,2018,6.9
Mulan,1998,7.7
Kung Fu Panda,2008,7.6
The Terminal,2004,7.4
Beverly Hills Cop,1984,7.3
Weird Science,1985,6.6
Punch-Drunk Love,2002,7.3
"Monsters, Inc.",2001,8.1
Captain Fantastic,2016,7.9
3 Idiots,2009,8.4
Liar Liar,1997,6.9
Mamma Mia! Here We Go Again,2018,6.6
Vivo,2021,6.7
Fighting with My Family,2019,7.1
Time Bandits,1981,7.0
Spaceballs,1987,7.1
Long Shot,2019,6.8
The Mask,1994,6.9
How to Train Your Dragon,2010,8.1
Mid90s,2018,7.4
Do the Right Thing,1989,8.0
Tropic Thunder,2008,7.0
Bad Boys,1995,6.9
Knocked Up,2007,6.9
Steel Magnolias,1989,7.3
Ted,2012,6.9
A Simple Favor,2018,6.8
As Good as It Gets,1997,7.7
Inherent Vice,2014,6.7
Back to the Outback,2021,6.6
"Love, Rosie",2014,7.2
Aladdin,1992,8.0
It's a Wonderful Life,1946,8.6
The Edge of Seventeen,2016,7.3
Hitch,2005,6.6
The Descendants,2011,7.3
Big Hero 6,2014,7.8
Dumb and Dumber,1994,7.3
Police Academy,1984,6.7
Hairspray,2007,6.7
Toy Story 3,2010,8.2
Logan Lucky,2017,7.0
Incredibles 2,2018,7.6
Onward,2020,7.4
Some Like It Hot,1959,8.2
Vicky Cristina Barcelona,2008,7.1
Zombieland,2009,7.6
The Graduate,1967,8.0
Wedding Crashers,2005,6.9
A Bug's Life,1998,7.2
There's Something About Mary,1998,7.1
Rush Hour,1998,7.0
Jerry Maguire,1996,7.3
I onde dager,2021,6.9
50 First Dates,2004,6.8
Mary Poppins,1964,7.8
Chicago,2002,7.2
The Addams Family,1991,6.9
Annie,1982,6.6
The Blues Brothers,1980,7.9
Anchorman: The Legend of Ron Burgundy,2004,7.2
Minnal Murali,2021,8.1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.4
The Life Aquatic with Steve Zissou,2004,7.3
Focus,2015,6.6
Monty Python and the Holy Grail,1975,8.2
Project X,2012,6.7
Rango,2011,7.2
Hunt for the Wilderpeople,2016,7.9
The Mighty Ducks,1992,6.6
That Thing You Do!,1996,6.9
"O Brother, Where Art Thou?",2000,7.7
The Little Mermaid,1989,7.6
High Fidelity,2000,7.5
An American Werewolf in London,1981,7.5
Mank,2020,6.9
Shiva Baby,2020,7.2
The Heat,2013,6.6
Austin Powers: International Man of Mystery,1997,7.0
Galaxy Quest,1999,7.3
Big Trouble in Little China,1986,7.3
The Croods: A New Age,2020,7.0
The Mask of Zorro,1998,6.8
Young Frankenstein,1974,8.0
Coming to America,1988,7.1
When Harry Met Sally...,1989,7.6
The Peanut Butter Falcon,2019,7.6
Zombieland: Double Tap,2019,6.7
The Big Sick,2017,7.5
Good Boys,2019,6.7
The Holiday,2006,6.9
The Secret Life of Walter Mitty,2013,7.3
Brave,2012,7.1
Pretty in Pink,1986,6.8
Ich bin dein Mensch,2021,7.1
Spy,2015,7.0
American Graffiti,1973,7.4
Cocoon,1985,6.7
Chef,2014,7.3
True Lies,1994,7.2
National Lampoon's Vacation,1983,7.4
RED,2010,7.0
"Oh, God!",1977,6.6
"I Love You, Man",2009,7.0
In Bruges,2008,7.9
Chandigarh Kare Aashiqui,2021,6.9
Atrangi Re,2021,6.6
Bridget Jones's Diary,2001,6.7
Ace Ventura: Pet Detective,1994,6.9
Breakfast at Tiffany's,1961,7.6
Isle of Dogs,2018,7.8
Who Framed Roger Rabbit,1988,7.7
The Hitchhiker's Guide to the Galaxy,2005,6.7
Stripes,1981,6.9
Holes,2003,7.0
Madagascar,2005,6.9
Smokey and the Bandit,1977,7.0
Moonstruck,1987,7.1
22 Jump Street,2014,7.0
Fear and Loathing in Las Vegas,1998,7.6
Gremlins,1984,7.3
Little Shop of Horrors,1986,7.1
American Reunion,2012,6.7
Toy Story 2,1999,7.9
Tarzan,1999,7.3
Big Time Adolescence,2019,7.0
The Disaster Artist,2017,7.3
Super Troopers,2001,7.1
Paddington,2014,7.3
Wreck-It Ralph,2012,7.7
Burnt,2015,6.6
Waiting...,2005,6.7
The F Word,2013,6.8
Terms of Endearment,1983,7.4
Crocodile Dundee,1986,6.6
Youth,2015,7.3
Shrek 2,2004,7.2
Trading Places,1983,7.5
Ice Age: Dawn of the Dinosaurs,2009,6.9
Small Engine Repair,2021,6.6
2 Guns,2013,6.7
Empire Records,1995,6.7
The Intern,2015,7.1
Death at a Funeral,2007,7.4
Say Anything...,1989,7.3
Only Lovers Left Alive,2013,7.3
Paul,2011,7.0
The Naked Gun: From the Files of Police Squad!,1988,7.6
Mary Poppins Returns,2018,6.7
Dumplin',2018,6.6
The Lego Movie,2014,7.7
Wild at Heart,1990,7.2
Overboard,1987,6.9
Risky Business,1983,6.8
Romancing the Stone,1984,6.9
Chung Hing sam lam,1994,8.1
Lilo & Stitch,2002,7.3
Austin Powers: The Spy Who Shagged Me,1999,6.6
Singin' in the Rain,1952,8.3
Sleepless in Seattle,1993,6.8
M*A*S*H,1970,7.4
Ralph Breaks the Internet,2018,7.0
Summer School,1987,6.6
Planet Terror,2007,7.0
A Series of Unfortunate Events,2004,6.8
Mrs. Doubtfire,1993,7.0
Roxanne,1987,6.6
Adventures in Babysitting,1987,6.9
Silver Streak,1976,6.9
Hocus Pocus,1993,6.9
The Way Way Back,2013,7.4
Tonari no Totoro,1988,8.2
Happiest Season,2020,6.6
Megamind,2010,7.3
Bruce Almighty,2003,6.8
Much Ado About Nothing,1993,7.3
The Emperor's New Groove,2000,7.4
Pineapple Express,2008,6.9
American Made,2017,7.2
Big,1988,7.3
The Replacements,2000,6.6
The Darjeeling Limited,2007,7.2
Rushmore,1998,7.7
Back to the Future Part II,1989,7.8
The Lego Batman Movie,2017,7.3
The Wedding Ringer,2015,6.6
The Sting,1973,8.3
You've Got Mail,1998,6.7
Kingpin,1996,6.9
Inside Llewyn Davis,2013,7.5
Three Kings,1999,7.1
Major League,1989,7.2
But I'm a Cheerleader,1999,6.7
Smokin' Aces,2006,6.7
Waitress,2007,7.0
Gosford Park,2001,7.2
RED 2,2013,6.6
The Imaginarium of Doctor Parnassus,2009,6.8
Ice Age: The Meltdown,2006,6.8
Rio,2011,6.9
The Map of Tiny Perfect Things,2021,6.8
Cars 3,2017,6.7
Warm Bodies,2013,6.8
The Death of Stalin,2017,7.3
"Love, Simon",2018,7.6
Marley & Me,2008,7.1
Slap Shot,1977,7.3
Death Becomes Her,1992,6.6
Hotel Transylvania 2,2015,6.7
Four Rooms,1995,6.8
Uncle Buck,1989,7.1
Monsters University,2013,7.2
Drop Dead Gorgeous,1999,6.6
Sorry to Bother You,2018,6.9
The Jungle Book,1967,7.6
The World's End,2013,7.0
Sideways,2004,7.5
EverAfter,1998,7.1
Dogma,1999,7.3
Finding Dory,2016,7.3
The Birdcage,1996,7.2
My Big Fat Greek Wedding,2002,6.6
"Me, Myself & Irene",2000,6.6
The Best Exotic Marigold Hotel,2011,7.3
Pokémon: Detective Pikachu,2019,6.6
Under the Tuscan Sun,2003,6.8
Bill & Ted's Excellent Adventure,1989,7.0
Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,6.6
Charade,1963,7.9
Over the Hedge,2006,6.7
Being John Malkovich,1999,7.7
Burn After Reading,2008,7.0
Seven Psychopaths,2012,7.2
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3
Paddington 2,2017,7.8
Bad Trip,2021,6.6
Grandma's Boy,2006,7.0
Super,2010,6.7
How to Train Your Dragon: The Hidden World,2019,7.5
Out of Sight,1998,7.0
It's Complicated,2009,6.6
Swiss Army Man,2016,7.0
Up in the Air,2009,7.4
Yes Man,2008,6.8
The Final Girls,2015,6.6
The Dressmaker,2015,7.1
Around the World in 80 Days,1956,6.8
Rise of the Guardians,2012,7.3
Best in Show,2000,7.5
Role Models,2008,6.8
The Apartment,1960,8.3
I Don't Feel at Home in This World Anymore,2017,6.9
The Frighteners,1996,7.1
Begin Again,2013,7.4
Raising Arizona,1987,7.3
Elf,2003,7.0
Can't Buy Me Love,1987,6.8
Shakespeare in Love,1998,7.1
Relatos salvajes,2014,8.1
National Lampoon's Christmas Vacation,1989,7.6
Meow,2021,7.3
Tangerine,2015,7.1
Evil Dead II,1987,7.7
The Book of Life,2014,7.3
About a Boy,2002,7.1
Do lok tin si,1995,7.7
Blue Jasmine,2013,7.3
The Farewell,2019,7.6
Instant Family,2018,7.3
Army of Darkness,1992,7.5
The Long Goodbye,1973,7.6
Walk Hard: The Dewey Cox Story,2007,6.8
To All the Boys I've Loved Before,2018,7.1
Addams Family Values,1993,6.8
St. Vincent,2014,7.2
Muriel's Wedding,1994,7.2
Before We Go,2014,6.8
Bro Daddy,2022,7.2
Bad Boys II,2003,6.6
20th Century Women,2016,7.3
Going in Style,2017,6.6
Paterson,2016,7.4
En man som heter Ove,2015,7.7
Happy Death Day,2017,6.6
Maverick,1994,7.0
Chaplin,1992,7.5
"Definitely, Maybe",2008,7.1
Stepmom,1998,6.8
August: Osage County,2013,7.2
Pleasantville,1998,7.5
The Croods,2013,7.2
Something's Gotta Give,2003,6.7
While You Were Sleeping,1995,6.7
Wish Dragon,2021,7.2
Adaptation.,2002,7.7
Cloudy with a Chance of Meatballs,2009,6.9
Annie Hall,1977,8.0
Bolt,2008,6.8
Black Bear,2020,6.6
Back to the Future Part III,1990,7.4
The Upside,2017,7.0
"Good Morning, Vietnam",1987,7.3
Cemetery Junction,2010,6.8
Swingers,1996,7.2
Volver,2006,7.6
The Fundamentals of Caring,2016,7.3
Home Alone 2: Lost in New York,1992,6.8
Short Circuit,1986,6.7
"To Wong Foo Thanks for Everything, Julie Newmar",1995,6.6
Blast from the Past,1998,6.6
Átame!,1989,7.0
Demolition,2015,7.0
Kiss Kiss Bang Bang,2005,7.5
Working Girl,1988,6.8
Ferdinand,2017,6.8
The Iron Giant,1999,8.0
Top Secret!,1984,7.2
"Sexo, pudor y lágrimas",1999,6.6
Homeward Bound: The Incredible Journey,1993,7.0
P.S. I Love You,2007,7.0
White Men Can't Jump,1992,6.8
Robin Hood,1973,7.6
Tully,2018,7.0
The AristoCats,1970,7.1
Gummo,1997,6.7
Sing Street,2016,7.9
Wet Hot American Summer,2001,6.6
Garden State,2004,7.4
The Art of Racing in the Rain,2019,7.6
Harold & Kumar Go to White Castle,2004,7.0
My Little Pony: A New Generation,2021,6.9
Home,2015,6.6
How to Train Your Dragon 2,2014,7.8
Bad Words,2013,6.7
Revenge of the Nerds,1984,6.6
Adventureland,2009,6.8
Klaus,2019,8.2
Rush Hour 2,2001,6.6
48 Hrs.,1982,6.9
"Planes, Trains & Automobiles",1987,7.6
Chicken Run,2000,7.0
Bottle Rocket,1996,7.0
Buffalo '66,1998,7.5
Always Be My Maybe,2019,6.8
The King of Comedy,1982,7.8
To Die For,1995,6.8
Parenthood,1989,7.0
The Last Boy Scout,1991,7.0
After Hours,1985,7.7
Flight of the Navigator,1986,6.9
Tootsie,1982,7.4
Beautiful Girls,1996,7.1
Kung fu,2004,7.8
Clerks,1994,7.7
A Good Year,2006,7.0
A Goofy Movie,1995,6.9
Eighth Grade,2018,7.4
The Return of the Living Dead,1985,7.3
Thank You for Smoking,2005,7.6
Pinocchio,1940,7.4
Half Baked,1998,6.7
One Hundred and One Dalmatians,1961,7.3
Get Shorty,1995,6.9
Kung Fu Panda 3,2016,7.1
Gake no ue no Ponyo,2008,7.7
The Big Chill,1983,7.2
Grumpy Old Men,1993,7.0
Go,1999,7.2
Seeking a Friend for the End of the World,2012,6.7
A Serious Man,2009,7.1
Ghost World,2001,7.3
The Square,2017,7.2
The Artist,2011,7.9
Kung Fu Panda 2,2011,7.2
Wonder Boys,2000,7.3
The Spectacular Now,2013,7.1
The Good Dinosaur,2015,6.7
Serendipity,2001,6.9
Wag the Dog,1997,7.1
Kelly's Heroes,1970,7.6
Life,1999,6.8
"South Park: Bigger, Longer & Uncut",1999,7.7
Braindead,1992,7.5
Ed Wood,1994,7.8
La dolce vita,1960,8.0
Singles,1992,6.8
Fatherhood,2021,6.6
Goon,2011,6.8
Bend It Like Beckham,2002,6.6
Paper Moon,1973,8.1
The Witches,1990,6.9
The Rundown,2003,6.7
Nanny McPhee,2005,6.6
Roman Holiday,1953,8.0
A Fish Called Wanda,1988,7.5
Andhadhun,2018,8.2
Secondhand Lions,2003,7.5
We Bought a Zoo,2011,7.1
Meet the Robinsons,2007,6.8
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,6.6
Filth,2013,7.1
"The Adventures of Priscilla, Queen of the Desert",1994,7.5
Hot Shots!,1991,6.8
Entourage,2015,6.6
The Full Monty,1997,7.2
Brother Bear,2003,6.9
The Lego Movie 2: The Second Part,2019,6.6
Moxie,2021,6.7
Babe,1995,6.8
Un monstre à Paris,2011,6.7
The Guard,2011,7.3
Bernie,2011,6.8
Foul Play,1978,6.8
The Bucket List,2007,7.4
Tommy Boy,1995,7.1
The Diary of a Teenage Girl,2015,6.8
Clerks II,2006,7.3
The Road to El Dorado,2000,6.9
The Two Popes,2019,7.6
Flipped,2010,7.7
The Parent Trap,1961,7.2
"Don't Worry, He Won't Get Far on Foot",2018,6.9
Madagascar 3: Europe's Most Wanted,2012,6.8
Tucker and Dale vs Evil,2010,7.5
Dream Horse,2020,6.9
A Christmas Story,1983,7.9
Frances Ha,2012,7.5
Imagine Me & You,2005,6.8
Hairspray,1988,7.0
Horton Hears a Who!,2008,6.8
Finding Your Feet,2017,6.8
Madagascar: Escape 2 Africa,2008,6.6
Fisherman's Friends,2019,7.0
Barton Fink,1991,7.7
Spun,2002,6.8
The Witches of Eastwick,1987,6.6
The Commitments,1991,7.6
Surf's Up,2007,6.7
Saving Mr. Banks,2013,7.5
Enough Said,2013,7.0
Spies in Disguise,2019,6.8
Lars and the Real Girl,2007,7.3
Beaches,1988,7.0
Stuck in Love,2012,7.2
Gangs of Wasseypur,2012,8.2
Team America: World Police,2004,7.2
Tenacious D in The Pick of Destiny,2006,6.8
Safety Not Guaranteed,2012,7.0
The Player,1992,7.5
The Hundred-Foot Journey,2014,7.3
Heavyweights,1995,6.7
Now and Then,1995,6.8
Shoot 'Em Up,2007,6.6
The Grand Seduction,2013,7.0
Innerspace,1987,6.8
Hedwig and the Angry Inch,2001,7.7
Dolemite Is My Name,2019,7.3
Grosse Pointe Blank,1997,7.3
The Half of It,2020,6.9
Everybody Wants Some!!,2016,6.9
The Whole Nine Yards,2000,6.7
Monster House,2006,6.6
Me and Earl and the Dying Girl,2015,7.7
The Family Man,2000,6.8
The 'Burbs,1989,6.9
The Music Man,1962,7.7
I Love You Phillip Morris,2009,6.6
Christopher Robin,2018,7.3
The Italian Job,1969,7.3
Popstar: Never Stop Never Stopping,2016,6.7
The Rules of Attraction,2002,6.6
Sneakers,1992,7.1
The Fisher King,1991,7.5
The Naked Gun 2½: The Smell of Fear,1991,6.9
The SpongeBob SquarePants Movie,2004,7.1
Emma,1996,6.7
The Time Traveler's Wife,2009,7.1
Mallrats,1995,7.1
Lady and the Tramp,1955,7.3
PK,2014,8.1
Peter Rabbit,2018,6.6
50/50,2011,7.6
Jay and Silent Bob Strike Back,2001,6.8
Delicatessen,1991,7.6
Patch Adams,1998,6.8
Dirty Rotten Scoundrels,1988,7.4
Mansfield Park,1999,7.1
Kraftidioten,2014,7.2
Dan in Real Life,2007,6.7
Stranger Than Fiction,2006,7.5
Nebraska,2013,7.7
Ladyhawke,1985,7.0
Uncle Frank,2020,7.3
Ingrid Goes West,2017,6.6
Hot Shots! Part Deux,1993,6.6
Strike!,1998,6.7
The Boat That Rocked,2009,7.4
Mixtape,2021,6.7
Stir Crazy,1980,6.8
Flushed Away,2006,6.6
A Dog's Purpose,2017,7.2
Last Vegas,2013,6.6
The Simpsons Movie,2007,7.3
Battle of the Sexes,2017,6.7
What About Bob?,1991,7.0
Election,1999,7.2
The Polar Express,2004,6.6
Philomena,2013,7.6
Matchstick Men,2003,7.3
All Dogs Go to Heaven,1989,6.8
The American President,1995,6.8
Penguins of Madagascar,2014,6.7
Storks,2016,6.8
Mimi,2021,8.0
History of the World: Part I,1981,6.9
The Station Agent,2003,7.6
Chasing Amy,1997,7.2
Midnight Run,1988,7.5
Carnage,2011,7.2
Hot Rod,2007,6.7
Charlie Wilson's War,2007,7.0
Fletch,1985,6.9
Private Parts,1997,6.9
Re-Animator,1985,7.2
Society,1989,6.6
The First Time,2012,6.8
Dope,2015,7.2
Kurenai no buta,1992,7.7
Two for the Road,1967,7.4
Neko no ongaeshi,2002,7.2
French Kiss,1995,6.6
Oliver & Company,1988,6.7
Ghost Town,2008,6.7
Wild Rose,2018,7.2
Bull Durham,1988,7.1
Scrooged,1988,7.0
Here Today,2021,6.7
Pride,2014,7.8
Pee-wee's Big Adventure,1985,7.0
The Professor,2018,6.7
Little Big Man,1970,7.6
The Inbetweeners Movie,2011,6.7
Ruby Sparks,2012,7.2
Bloody Hell,2020,6.6
Café Society,2016,6.6
The Old Man & the Gun,2018,6.7
Man on the Moon,1999,7.4
Star Trek IV: The Voyage Home,1986,7.3
The Squid and the Whale,2005,7.3
The Kid Detective,2020,7.0
My Dog Skip,2000,7.0
Breakfast on Pluto,2005,7.2
Funny Girl,1968,7.4
Frank,2014,7.0
Good Bye Lenin!,2003,7.7
Confessions of a Dangerous Mind,2002,7.0
Four Lions,2010,7.3
Arizona Dream,1993,7.3
Man Up,2015,6.8
Broadcast News,1987,7.2
Crooklyn,1994,7.0
Ala Vaikunthapurramuloo,2020,7.4
The Adventures of Baron Munchausen,1988,7.2
Broken Flowers,2005,7.2
Trick 'r Treat,2007,6.8
Reality Bites,1994,6.6
Back to School,1986,6.7
8-Bit Christmas,2021,6.7
Aline,2020,6.6
Astérix & Obélix: Mission Cléopâtre,2002,6.7
L'incredibile storia dell'Isola delle Rose,2020,7.0
Angus,1995,6.7
Troop Zero,2019,6.9
Detroit Rock City,1999,6.9
Short Cuts,1993,7.7
Breaking Away,1979,7.7
Up in Smoke,1978,6.9
Bicentennial Man,1999,6.9
Diary of a Wimpy Kid: Rodrick Rules,2011,6.6
The Producers,1967,7.6
The Muppets,2011,7.1
SLC Punk!,1998,7.4
Submarine,2010,7.3
The Kids Are All Right,2010,7.0
Puss in Boots,2011,6.6
Florence Foster Jenkins,2016,6.8
Blindspotting,2018,7.4
The War of the Roses,1989,6.8
Nobody's Fool,1994,7.4
Shanghai Noon,2000,6.6
Hausu,1977,7.4
Abominable,2019,7.0
Black Dynamite,2009,7.4
The Best Man,1999,6.8
"Men, Women & Children",2014,6.7
Creepshow,1982,6.9
Mr. Peabody & Sherman,2014,6.8
Bad Santa,2003,7.0
Beginners,2010,7.2
Forever My Girl,2018,6.7
Badhaai ho,2018,8.0
Bottle Shock,2008,6.8
"Paris, je t'aime",2006,7.2
City Lights,1931,8.5
"Juliet, Naked",2018,6.6
This Must Be the Place,2011,6.7
Turist,2014,7.3
Starter for 10,2006,6.7
Brigsby Bear,2017,7.3
The Kings of Summer,2013,7.1
Six Degrees of Separation,1993,6.8
Words and Pictures,2013,6.6
Secrets & Lies,1996,8.0
The Magic of Belle Isle,2012,7.0
Return to Me,2000,6.9
The Peanuts Movie,2015,7.1
Please Stand By,2017,6.7
The Mirror Has Two Faces,1996,6.6
Something Wild,1986,6.9
Mr. Church,2016,7.7
Arthur,1981,6.9
The Curse of the Were-Rabbit,2005,7.4
Attack the Block,2011,6.7
The Bad News Bears,1976,7.3
Ocean's Eleven,1960,6.6
Scoop,2006,6.6
"See No Evil, Hear No Evil",1989,6.9
A Hard Day's Night,1964,7.6
Can You Ever Forgive Me?,2018,7.1
Lucas,1986,6.9
Stan & Ollie,2018,7.2
Fanboys,2009,6.6
Bugsy Malone,1976,6.9
Hope and Glory,1987,7.3
Nick and Norah's Infinite Playlist,2008,6.6
Analyze This,1999,6.7
The Phantom of the Open,2021,8.4
The Sword in the Stone,1963,7.2
Pete's Dragon,2016,6.7
Il Decameron,1971,7.1
A Dog's Journey,2019,7.5
Burn Your Maps,2016,6.7
Whatever Works,2009,7.1
Where the Heart Is,2000,6.8
Anomalisa,2015,7.3
Mr. Smith Goes to Washington,1939,8.1
Catch-22,1970,7.1
Miss Pettigrew Lives for a Day,2008,7.1
May,2002,6.6
About Schmidt,2002,7.1
La ley del deseo,1987,7.1
Heaven Can Wait,1978,6.9
Zombivli,2022,8.7
Little Voice,1998,7.0
Billy Elliot: The Musical Live,2014,8.4
Penelope,2006,6.7
Away We Go,2009,7.0
Ging chaat goo si,1985,7.6
Thoroughbreds,2017,6.7
Song of the South,1946,7.1
Kokuriko-zaka kara,2011,7.4
Dave,1993,6.8
Shithouse,2020,6.8
The One and Only Ivan,2020,6.6
Strictly Ballroom,1992,7.2
Smallfoot,2018,6.6
The Art of Self-Defense,2019,6.6
Mermaids,1990,6.7
Just Like Heaven,2005,6.7
Mighty Aphrodite,1995,7.0
Meng long guo jiang,1972,7.3
Ten Inch Hero,2007,7.4
The Second Best Exotic Marigold Hotel,2015,6.6
Siu Lam juk kau,2001,7.3
"Mystery, Alaska",1999,6.7
Ballerina,2016,6.8
It's Kind of a Funny Story,2010,7.1
Welcome to the Dollhouse,1995,7.4
Guys and Dolls,1955,7.2
Taxi,1998,7.0
A Mighty Wind,2003,7.2
Saved!,2004,6.7
Their Finest,2016,6.8
Grumpier Old Men,1995,6.7
Something New,2006,6.7
Benny & Joon,1993,7.2
Brittany Runs a Marathon,2019,6.8
Night of the Creeps,1986,6.8
Sinbad: Legend of the Seven Seas,2003,6.7
Last Flag Flying,2017,6.9
Ruthless People,1986,6.9
Kinky Boots,2005,7.1
